0.85998582 , 1
0.64140066 , 1.0000001
0.47821273 , 1.0000001
0.35654375 , 1.0000001
0.26583033 , 1.0000001
0.19819662 , 1.0000001
0.14777056 , 1.0000001
0.11017413 , 1.0000001
0.082143146 , 1.0000001
0.061243927 , 1.0000001
0.045661979 , 1
0.03404446 , 0.99999992
0.025382721 , 0.99999992
0.018924739 , 0.99999992
0.014109824 , 0.99999992
0.010519942 , 0.99999992
0.0078434124 , 0.99999992
0.0058478574 , 0.99999992
0.0043600201 , 0.99999992
0.0032507249 , 0.99999992
0.0024236613 , 0.99999992
0.0018070229 , 0.99999992
0.0013472723 , 0.99999992
0.0010044934 , 0.99999992
0.0007489259 , 0.99999992
0.00055854737 , 0.99999982
